"Vatican Miracle Examiner","34368"
"Angel's 3Piece!","34177"
"Fastest Finger First","34580"
"Red Ash -Gearworld-","33391"
"Kizumonogatari Part 2: Nekketsu","31757"
"Chronos Ruler","34565"
"Mahoujin Guru Guru (2017)","34745"
"Disgaea","860"
"Hakyuu Hoshin Engi","36029"
"Katana Maidens: Toji no Miko","35589"
"The Ryuo's Work is Never Done!","35905"
"The Seven Deadly Sins: Revival of the Commandments","34577"
"Angels of Death","35994"
"Angolmois: Record of Mongol Invasion","35834"
"Calamity of a Zombie Girl","37735"
"Dorei-ku: The Animation","36525"
"KADO: Beyond Information","37922"
"Magical Girl Site","36266"
"Bungo Stray Dogs Movie: Dead Apple","34944"
"Baki the Grappler","287"
"Forest of Piano","2594"
"Xuan Yuan Sword Luminary","38083"
"A Certain Magical Index III","36432"
"Golden Kamuy Season 2","37989"
"Merc StoriA: The Apathetic Boy and the Girl in a Bottle","37232"
"Hinomaru Sumo","37007"
"Voice of Fox","37106"
"Boarding School Juliet","37475"
"AFTERLOST","37952"
"Bungo Stray Dogs 3rd Season","38003"
"Ultramarine Magmell","37806"
"Cinderella Nine","38091"
"The Price of Smiles","38544"
"History's Strongest Disciple Kenichi OVA","11813"
"To the Abandoned Sacred Beasts","39199"
"Magical Sempai","38610"
"That Time I Got Reincarnated as a Slime OVA","38793"
"Maerchen Maedchen","35997"
"The Prince of Tennis","22"
"Do You Love Your Mom and Her Two-Hit Multi-Target Attacks?","38573"
"Kochoki","38920"
"Prison School OVA","32485"
"You Don't Know Gunma Yet","37258"
"A Destructive God Sits Next to Me","38302"
"Sorcerous Stabber Orphen","37576"
"Uchitama?! Have you seen my Tama?","39942"
"Didn't I Say to Make My Abilities Average in the Next Life?!","37393"
"Fate/Grand Order: Absolute Demonic Front - Babylonia","38084"
"Stars Align","37972"
"Case File nº221: Kabukicho","38161"
"Outburst Dreamer Boys","38390"
"A Certain Scientific Railgun T","38481"
"Seven Days War","37828"
"The King's Avatar","33926"
"Oreimo Specials","10020"
"Oreimo 2 Specials","18857"
"Her Blue Sky","39569"
"Words Bubble Up Like Soda Pop","39175"
"Poco's Udon World","32673"
"Read Or Die TV","209"
"Read or Die","209"
"To Your Eternity","41025"
"Magical Sisters Yoyo & Nene","15813"
"The Rolling Girls","25867"
"Rent-a-Girlfriend","40839"
"Utawarerumono: The False Faces","30901"
"Adachi and Shimamura","39790"
"Moriarty the Patriot","40911"
"Sleepy Princess in the Demon Castle","40397"
"The Irregular at Magic High School: Visitor Arc","40497"
"Wandering Witch: The Journey of Elaina","40571"
"Violet Evergarden: Eternity and the Auto Memory Doll","39741"
"Magatsu Wahrheit","37599"
"Warlords of Sigrdrifa","41372"
"Ride Your Wave","38594"
"For Whom The Alchemist Exists","37262"
"2.43: Seiin High School Boys Volleyball Team","40679"
"Bottom-tier Character Tomozaki","40530"
"Log Horizon: Destruction of the Round Table","41109"
"Redo of Healer","40750"
"Project Scard: Scar on the Praeter","42825"
"SK8 the Infinity","42923"
"That Time I Got Reincarnated as a Slime Season 2","39551"
"Heaven's Design Team","41762"
"High-Rise Invasion","43690"
"How a Realist Hero Rebuilt the Kingdom","41710"
"Burning Kabaddi","42395"
"Combatants Will Be Dispatched!","41456"
"Koikimo","41103"
"Osamake: Romcom Where The Childhood Friend Won't Lose","43007"
"Record of Ragnarok","44942"
"Saga of Tanya the Evil: Operation Desert Pasta","49236"
"The Saint's Magic Power is Omnipotent","42826"
"Those Snow White Notes","42590"
"Battle Game in 5 Seconds","43814"
"Girlfriend, Girlfriend","43969"
"Miss Kobayashi's Dragon Maid S","39247"
"Remake our Life!","40904"
"Seirei Gensouki: Spirit Chronicles","44203"
"The Aquatope on White Sand","46093"
"The Duke of Death and His Maid","47257"
"The Great Jahy Will Not Be Defeated!","48753"
"The Idaten Deities Know Only Peace","42625"
"Tsukimichi: Moonlit Fantasy","43523"
"The Case Study of Vanitas","48580"
"My Next Life as a Villainess: All Routes Lead to Doom! X","42282"
"Fena: Pirate Princess","42544"
"Ranking of Kings","40834"
"My Dress-Up Darling","48736"
"Akebi's Sailor Uniform","48553"
"Love of Kill","44516"
"In the Land of Leadale","48239"
"Salaryman's Club","50185"
"She Professed Herself Pupil of the Wise Man","42072"
"The Strongest Sage with the Weakest Crest","47161"
"Irina: The Vampire Cosmonaut","48471"
"The Faraway Paladin","48761"
"The Heike Story","49738"
"The Vampire Dies in No Time","41833"
"Miss Kuroitsu From the Monster Development Department","49385"
"The Genius Prince's Guide To Raising a Nation Out of Debt","47159"
"A Couple of Cuckoos","48675"
"Aoashi","49052"
"Don't Hurt Me, My Healer!","48742"
"Heroines Run the Show: The Unpopular Girl and the Secret Task","49692"
"Shikimori's Not Just a Cutie","45613"
"Summer Time Rendering","47194"
"The Dawn of the Witch","48842"
"The Greatest Demon Lord Is Reborn as a Typical Nobody","48415"
"Ya Boy Kongming!","50380"
"Skeleton Knight in Another World","48760"
"The Daily Life of the Immortal King","41094"
"The Daily Life of the Immortal King 2","44069"
"Parallel World Pharmacy","49438"
"Uncle from Another World","49220"
"Black Summoner","51064"
"A Herbivorous Dragon of 5,000 Years Gets Unfairly Villainized","50421"
"Call of the Night","50346"
"Classroom of the Elite 2nd Season","51096"
"Fuuto PI","48649"
"Is It Wrong to Try to Pick Up Girls in a Dungeon? IV","47164"
"Made in Abyss: The Golden City of the Scorching Sun","41084"
"My Stepmom's Daughter Is My Ex","49470"
"The Maid I Hired Recently Is Mysterious","51837"
"The Yakuza's Guide to Babysitting","49776"
"Dawang Raoming","44406"
"Beast Tamer","52046"
"Do It Yourself!!","48542"
"I'm the Villainess, So I'm Taming the Final Boss","49979"
"More than a Married Couple, but Not Lovers.","50425"
"My Hero Academia 6","49918"
"Reincarnated as a Sword","49891"
"The Eminence in Shadow","48316"
"Akiba Maid War","52193"
"Arknights: Prelude to Dawn","50205"
"Love Flops","51403"
"Management of a Novice Alchemist","49849"
"Mobile Suit Gundam: The Witch from Mercury","49828"
"To Your Eternity 2nd Season","49709"
"TONIKAWA: Over the Moon for You - Uniform","51533"
"Lookism","53149"
"Bleach: Thousand-Year Blood War","41467"
"WorldEnd: What do you do at the end of the world? Are you busy? Will you save us?","33502"
"Ulysses: Jeanne d'Arc and the Alchemist Knight","36510"
"Tsurune","36653"
"Forest of Piano 2nd Season","37975"
"Real Girl 2nd Season","37956"
"Lord El-Melloi II's Case Files {Rail Zeppelin} Grace note","38959"
"Magimoji Rurumo: The Conclusion","38357"
"Interspecies Reviewers","40010"
"Made in Abyss Movie: Dawn of the Deep Soul","36862"
"Hi Score Girl II","39570"
"Kengan Ashura: Part II","40269"
"Ace of the Diamond: Act II","38731"
"Kingdom 3","40682"
"Princess Connect! Re: Dive","39292"
"Nodame Cantabile: Paris","4477"
"Bungo and Alchemist: Gears of Judgement","40934"
"My Hero Academia Movie 2: Heroes:Rising","39565"
"Quanzhi Gaoshou Movie: For the Glory","40080"
"Sumomomo Momomo","1568"
"Sumomomo Momomo Specials","3419"
"Demonbane","1067"
"Saekano: How to Raise a Boring Girlfriend Fine","36885"
"Dragon Quest: The Adventure of Dai (2020)","40906"
"Iwakakeru! Sport Climbing Girls","41783"
"KING’S RAID: Successors of the Will","41834"
"Dr. Stone: Stone Wars - Eve of the Battle","43555"
"Broken Blade Movie 1: The Time of Awakening","6772"
"Broken Blade Movie 2: The Path of Separation","8514"
"Broken Blade Movie 3: Scars from an Assassin's Blade","9252"
"Broken Blade Movie 4: The Land of Calamity","9465"
"Broken Blade Movie 5: The Gap Between Life & Death","9724"
"Broken Blade Movie 6: Fortress of Lamentation","10092"
"Aikatsu! Planet","42653"
"Beastars 2","40935"
"Dr. Ramune Mysterious Disease Specialist","42822"
"Re:ZERO: Starting Life in Another World Season 2: Part II","42203"
"That Time I Got Reincarnated as a Slime Season 2: Part II","41487"
"I’ve Been Killing Slimes for 300 Years and Maxed Out My Level","40586"
"86: Eighty-Six","41457"
"Godzilla: Singular Point","43229"
"Megalo Box 2: Nomad","40729"
"Moriarty the Patriot 2nd Season","43325"
"I'm Standing on a Million Lives 2nd Season","44881"
"Life Lessons with Uramichi Oniisan","40620"
"Mushoku Tensei: Jobless Reincarnation - Part II","45576"
"Arifureta: From Commonplace to World's Strongest 2nd Season","40507"
"Demon Slayer: Kimetsu no Yaiba - Entertainment District Arc","47778"
"Tokyo 24th Ward","50204"
"The Fruit of Evolution: Before I Knew It My Life Had It Made","46985"
"Welcome to Demon School, Iruma-kun 2","41402"
"Saiyuki Reload: Zeroin","45783"
"World's End Harem","41946"
"I’m Quitting Heroing","51562"
"Komi Can't Communicate 2nd Season","50631"
"Science Fell in Love, So I Tried to Prove It. r=1-sinθ","43470"
"The Executioner and Her Way of Life","47162"
"Kino's Journey: Life Goes On","1379"
"Harem in the Labyrinth of Another World","44524"
"Lucifer and the Biscuit Hammer","50891"
"Rent-a-Girlfriend 2","42963"
"Peter Grill and the Philosopher's Time: Super Extra","50348"
"SPY x FAMILY: Part II","50602"
"Uzaki-chan Wants to Hang Out! W","42962"
"Welcome to Demon School, Iruma-kun 3","49784"
"Legend of Mana: The Teardrop Crystal","49304"
"Love After World Domination","48643"
"ORESUKI: Are you the only one who loves me? Ore-tachi no Game Set","38483"
"The Kawai Complex Guide to Manors and Hostel Behavior: First Time","24913"
"Suppose a Kid from the Last Dungeon Boonies Moved to a Starter Town","40594"
"Full Dive: This Ultimate Next-Gen Full Dive RPG Is Even Shittier than Real Life!","44276"
"Higehiro: After Being Rejected, I Shaved and Took in a High School Runaway","40938"
"The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat","47790"
"Life With an Ordinary Guy Who Reincarnated Into a Total Fantasy Knockout","48997"
"Banished from the Hero's Party, I Decided to Live a Quiet Life in the Countryside","44037"
"Trapped in a Dating Sim: The World of Otome Games is Tough for Mobs","50461"
"My Isekai Life: I Gained a Second Character Class and Became the Strongest Sage in the World!","47163"
"Vermeil in Gold: A Desperate Magician Barges Into the Magical World Alongside the Strongest Calamity","51213"
"I've Somehow Gotten Stronger When I Improved My Farm-Related Skills","51128"
"Squid Girl OVA","13267"
"Fate/Kaleid Liner Prisma Illya Specials","19109"
"No Game No Life Specials","24991"
"One-Punch Man: Road to Hero","31704"
"Fate/kaleid Liner Prisma Illya 2wei Herz!","27525"
"Fate/Kaleid Liner Prisma Illya 2wei!","20509"
"Sword Art Online II: Sword Art Offline II","28063"
"Fate/Kaleid Liner Prisma Illya 3rei!!","31706"
"Fate/Kaleid Liner Prisma Illya","14829"
"Nisekoi OVA","24227"
"Plastic Nee-san","10711"
"High School DxD Specials","13357"
"Sword Art Online: Sword Art Offline","16099"
"A Certain Scientific Railgun OVA","9047"
"Accel World: Acchel World.","13859"
"Working!!! Lord of the Takanashi","31715"
"Ani Tore! EX","31519"
"Dragon Ball GT: A Hero's Legacy","987"
"Dragon Ball: Episode of Bardock","12231"
"A Certain Scientific Railgun","6213"
"A Certain Scientific Railgun Specials","8023"
"Love, Chunibyo & Other Delusions: Heart Throb Specials","23237"
"Monthly Girls' Nozaki-kun Specials","27633"
"Recently, My Sister is Unusual.","17777"
"Sword Art Online II: Debriefing","27891"
"Love Live! School Idol Project","15051"
"Tsubasa Reservoir Chronicle: Tokyo Revelations","2685"
"Carnival Phantasm","10012"
"Ragnastrike Angels","33021"
"Space Patrol Luluco","32681"
"Engaged to the Unidentified","20541"
"Engaged to the Unidentified OVA","23227"
"Engaged to the Unidentified Special","22071"
"Onara Gorou","33274"
"Konnichiwa Onara Gorou","33276"
"Myriad Colors Phantom World: Limitless Phantom World","33164"
"JoJo's Bizarre Adventure (2000)","665"
"MegaMan: NT Warrior","1710"
"Sakura Trick","20047"
"Medaka Box","11761"
"Medaka Box Abnormal","14527"
"Tales of Zestiria: Dawn of the Shepherd","24459"
"FLIP FLAPPERS","32979"
"D-Frag! OVA","23383"
"Hourou Musuko","8426"
"Hourou Musuko Specials","10935"
"Drifters: Special Edition","33032"
"Fate/Grand Order: First Order","34321"
"Yankee-kun na Yamada-kun to Megane-chan to Majo","30641"
"Please tell me! Galko-chan","32013"
"Chain Chronicle: Short Animation","25431"
"Fate/Extra: Last Encore","33047"
"Quanzhi Gaoshou: Tebie Pian","37078"
"Super Dragon Ball Heroes","37885"
"Queen's Blade: The Exiled Virgin","4719"
"Why the Hell are You Here, Teacher!?","38397"
"Symphogear","11751"
"Zombie Land Saga","37976"
"Scissor Seven","38409"
"Sword Art Online: Alicization - War of Underworld Recap","41341"
"Quanzhi Gaoshou 2","37932"
"Rockman EXE Axess","2108"
"Rockman.EXE Stream","2109"
"Isekai Quartet 2","39988"
"Bobobo-bo Bo-bobo","1050"
"Evangelion: 3.0 You Can (Not) Redo","3785"
"The Dungeon of Black Company","42340"
"Vivy: Fluorite Eye's Song","46095"
"Qi Refining for 3000 Years","50538"
"Fate/Kaleid Liner Prisma Illya 2wei! OVA","26057"
"Seraph of the End Specials","30714"
"Spice and Wolf II OVA","6007"
"Fate/Kaleid Liner Prisma Illya: Undoukai de Dance!","18851"
"Love, Chunibyo, & Other Delusions! Rikka Version","19021"
"Monster Musume: Hobo Mainichi OO! Namappoi Douga","31121"
"Heaven's Lost Property: Project Pink","7858"
"Assassination Classroom Episode 0: Meeting Time","28405"
"Dragon Ball Z Movie 8: Broly - The Legendary Super Saiyan","901"
"Toradora SOS! Hurray for Gourmands","6127"
"Space Dandy 2","23327"
"Fate/Kaleid Liner Prisma Illya 2wei! Specials","25011"
"Listen to Me Girls, I'm Your Father!","11179"
"Accel World Movie: Infinite Burst","31763"
"Infinite Stratos 2: One's Summer Memories","20045"
"Air Gear: Kuro no Hane to Nemuri no Mori -Break on the Sky-","9201"
"Melancholy of Haruhi-chan Suzumiya","5118"
"Future Diary OVA","8460"
"Tsubasa Reservoir Chronicle 2nd Season","969"
"Tsubasa: Spring Thunder Chronicle","4938"
"Big Order OVA","30137"
"Fate/kaleid Liner Prisma Illya 2wei Herz! Specials","31056"
"One-Punch Man Specials","31772"
"Carnival Phantasm: EX Season","12187"
"Listen to Me Girls, I'm Your Father! OVA","17875"
"Fw: Hamatora","30290"
"Ani Tore! EX: Jigoku no Training","32886"
"Ani Tore!! XX","33746"
"Chaika: The Coffin Princess OVA","24261"
"Monster Musume OVA","32698"
"Ebiten: Ebisugawa Public High School's Tenmonbu","14073"
"Today's Menu for Emiya Family","37033"
"Joshiochi! 2-kai kara Onna no Ko ga... Kudattekita","37281"
"That Time I Got Reincarnated as a Slime: Veldora's Journal","39607"
"Scissor Seven Specials","38410"
"Scissor Seven 2nd Season","40784"
"How NOT to Summon a Demon Lord: Omega","41623"
"Scissor Seven 3rd Season","45556"
"Demon Slayer: Kimetsu no Yaiba - Swordsmith Village Arc","51019"
"Mushoku Tensei: Jobless Reincarnation: Eris the Goblin Slayer","50360"
"Attack on Titan The Final Season: Part III","51535"
"FLCL: Progressive","33010"
"JoJo's Bizarre Adventure: Stone Ocean - Part II","51367"
"Tsubasa Reservoir Chronicle The Movie: The Princess in the Birdcage Kingdom","807"
"Blood Blockade Battlefront: Even These Are the Worst and Best Days Ever","30915"
"Love, Chunibyo & Other Delusions! Heart Throb: The Rikka Wars","27601"
"Love, Chunibyo & Other Delusions! Depth of Field: Love and Hate Theater","15879"
"My Mental Choices are Completely Interfering with my School Romantic Comedy OVA","20939"
"Beyblade: Metal Fusion","5962"
"Yakitate!! Japan","28"
"Scorching Ping Pong Girls","33031"
"Yosuga no Sora: In Solitude, Where We Are Least Alone","8861"
"The Comic Artist and His Assistants","21863"
"Love, Chunibyo & Other Delusions! Lite","15687"
"Irodorimidori","50267"
"Shaman King: Flowers","51673"
"K-On! Live House!","6862"
"Yuyushiki","15911"
"Farming Life in Another World","51462"
"Campfire Cooking in Another World with My Absurd Skill","53446"
"K-On!!: Plan!","9734"
"K-On! Movie","9617"
"Bocchi the Rock!","47917"
"Nichijou: My Ordinary Life","10165"
"Non Non Biyori Nonstop OVA","49521"
"ONIMAI: I'm Now Your Sister!","51678"
"Himouto! Umaru-chan","28825"
"Love Live! Sunshine!!","32526"
"My Unique Skill Makes Me OP even at Level 1","51764"
"My Love Story with Yamada-kun at Lv999","53126"
"Oshi no Ko","52034"
"Too Cute Crisis","53163"
"The Café Terrace and Its Goddesses","52973"
"Idaten Jump","1316"
"PSYCHO-PASS","13601"
"PSYCHO-PASS 2","23281"
"PSYCHO-PASS 3","39491"
"PSYCHO-PASS: The Movie","21339"
"PSYCHO-PASS 3: First Inspector","40858"
"Devil May Cry","1726"
"Gintama°","28977"
"Jujutsu Kaisen 0","48561"
"The King's Avatar 2","37932"
"Full Metal Panic! The Second Raid","73"
"Full Metal Panic! Invisible Victory","31931"
"Link Click","44074"
"Gintama: The Semi-Final","44087"
"Problem Children Are Coming From Another World, Aren't They? OVA","16444"
"Kämpfer","6205"
"Strike the Blood IV","40485"
"By the Grace of the Gods 2","49109"
"Kobato.","5678"
"Black Butler: Book of Circus","22145"
"Black Butler: Book of the Atlantic","31812"
"Black Butler: Book of Murder","23317"
"Inari Kon Kon","20457"
"OreShura","14749"
"In/Spectre 2nd Season","44204"
"Orient","45560"
"Date a Live IV","41461"
"Date a Live III","36633"
"Chrome Shelled Regios: Legend of Regios","6368"
"Teasing Master Takagi-san 2","38993"
"Seven Knights Revolution: Hero Successor","47391"
"Full-Time Magister","34300"
"The Testament of Sister New Devil DEPARTURES","36688"
"The Night Beyond the Tricornered Window","44387"
"Strike the Blood Final","49316"
"Ascendance of a Bookworm Season 2","40815"
"Ascendance of a Bookworm Season 3","42429"
"Seirei Gensouki: Spirit Chronicles Season 2","50306"
"The Daily Life of the Immortal King 3","50404"
"Mob Psycho 100 Reigen: The Miraculous Unknown Psychic","36616"
"Golgo 13","4039"
"Goblin Slayer II","47160"
"Build Divide: #000000 - Code Black","48776"
"Vinland Saga Season 2","49387"
"Requiem of the Rose King","42892"
"The Wrong Way to use Healing Magic","49613"
"Backwasher! Her and I, in the Women's Bath!?","39337"
"Chain Chronicle: The Light of Haecceitas","28833"
"Tales of the Abyss","4884"
"Overlord: The Undead King","34161"
"Sengoku Night Blood","35251"
"Saga of Tanya the Evil II","49233"
"The King's Avatar 3","49559"
"In Another World With My Smartphone 2","51632"
"My Hero Academia: Training of the Dead","35459"
"Shounen Maid","32175"
"Orient: Awajishima Gekitou-hen","51368"
"Yao Jing Zhong Zhi Shou Ce","41093"
"Princess Lover!","6201"
"Shakugan no Shana Movie","1815"
"Everything for Demon King Evelogia","47792"
"Jujutsu Kaisen 2nd Season","51009"
"The World Ends With You the Animation","42307"
"The Last Summoner","41915"
"The Reincarnation of the Strongest Exorcist in Another World","50932"
"RWBY: Ice Queendom","51381"
"Shadows House","43439"
"Solo Leveling","52299"
"The Iceblade Sorcerer Shall Rule the World","51711"
"The Ancient Magus' Bride Season 2","52955"
"The Legendary Hero Is Dead!","51706"
"Am I Actually the Strongest?","52969"
"Fairy Tail: 100 Years Quest","49785"
"My One-Hit Kill Sister","51219"
"Summoned to Another World for a Second Time","50220"
"Saving 80,000 Gold in Another World for my Retirement","52461"
"Handyman Saitou in another world","50854"
"One Piece Film: Red","50410"
"Major: World Series","11917"
"Major: Message","9890"
"Major Movie: Yuujou no Winning Shot","5029"
"Immoral Guild","51212"
"Suzume","50594"
"Giant Killing","7661"
"Amagami SS","8676"
"Tower of God 2nd Season","52635"
"Giant Beasts of Ars","53179"
"Spy Classroom","51252"
"The Legend of Heroes: Trails in the Sky","10260"
"The Legend of Heroes: Trails of Cold Steel - Northern War","48441"
"Dead Mount Death Play","53613"
"Dr. Stone: New World","48549"
"My Home Hero","52092"
"Kaina of the Great Snow Sea","50864"
"Levius","39574"
"Bibliophile Princess","50923"
"The Unwanted Undead Adventurer","51648"
"That Time I Got Reincarnated as a Slime Season 3","53580"
"The Weakest Tamer Began a Journey to Pick Up Trash","53590"
"The Great Cleric","53263"
"Malevolent Spirits: Mononogatari","50384"
"A Playthrough of a Certain Dude's VRMMO Life","54431"
"That Time I Got Reincarnated as a Slime: Visions of Coleus","54565"
"Heavenly Delusion","53393"
"Reign of the Seven Spellblades","50582"
"New Saga","53397"
"KamiKatsu: Working for God in a Godless World","51693"
"A Returner's Magic Should Be Special","54852"
"Buddy Daddies","53411"
"Why Raeliana Ended up at the Duke's Mansion","52308"
"The Marginal Service","53587"
"Lord of Vermilion: The Crimson King","37601"
"Garo: Vanishing Line","36144"
"Garo Movie: Divine Flame","28539"
"Sweet Reincarnation","52611"
"The Most Heretical Last Boss Queen: From Villainess to Savior","53438"
"A Will Eternal","41923"
"Ni no Kuni","39235"
"A Will Eternal 2nd Season","49574"
"Ayaka","53428"
"Classroom for Heroes","49894"
"Horimiya: The Missing Pieces","54856"
"Helck","51020"
"Liar Liar","48633"
"Masamune-kun's Revenge R","51498"
"Reborn as a Vending Machine, I Now Wander the Dungeon","52619"
"Dark Gathering","52505"
"Berserk of Gluttony","53439"
"My Daughter Left the Nest and Returned an S-Rank Adventurer","53494"
"Ron Kamonohashi's Forbidden Deductions","53879"
"Fire in His Fingertips: My Childhood Friend is a Fireman","39963"
"The Demon Sword Master of Excalibur Academy","50184"
"Blue Exorcist: Shimane Illuminati Saga","53889"
"The Kingdoms of Ruin","54362"
"Ragna Crimson","51297"
"Tearmoon Empire","52962"
"Fire in His Fingertips 2: My Boyfriend is a Fireman","46701"
"I'm in Love with the Villainess","53833"
"Persona 3 the Movie 4: Winter of Rebirth","31149"
"'Tis Time for ""Torture,"" Princess","55774"
"Unnamed Memory","53835"
"Chained Soldier","50392"
"Delicious in Dungeon","52701"
"Doctor Elise: The Royal Lady with the Lamp","54632"
"Tales of Wedding Rings","54265"
"Firefighter Daigo: Rescuer in Orange","53848"
"ONIMUSHA","53150"
"Onmyouji","53151"
"The Apothecary Diaries","54492"
"Undead Unluck","52741"
"Sekirei: Pure Engagement","5277"
"Freezing Vibration","18001"
"Dances with the Dragons","33889"
"The Witch and the Beast","52816"
"My Hero Academia 7","54789"
"PSYCHO-PASS SS: Case. 1 - Crime and Punishment","37440"
"PSYCHO-PASS SS: Case. 2 - First Guardian","37441"
"PSYCHO-PASS SS: Case. 3 - Vengeance's Horizon","37442"
"Gintama: Shirogane no Tamashii-hen","36838"
"Free! Iwatobi Swim Club","18507"
"Bungo Stray Dogs: Walking Alone","33071"
"Trinity Seven Movie: Eternal Library & Alchemic Girl","33581"
"Trinity Seven Movie 2: Heavens Library & Crimson Lord","37986"
"Durarara!! X2 The Second Arc: Onoroke Chakapoko","31552"
"Full Metal Panic! Invisible Victory - Intermission","38149"
"The Slime Diaries: That Time I Got Reincarnated as a Slime","41488"
"Fruits Basket the Final Season","42938"
"The Detective Is Already Dead.","46471"
"Heaven's Lost Property Movie 1: The Angeloid of Clockwork","9790"
"Heaven's Lost Property Final Movie 2: Eternally My Master","12783"
"A Certain Magical Index Movie: The Miracle of Endymion","11743"
"One Piece: Episode of East Blue","36215"
"Maid-sama!: Omake dayo!","9366"
"Maid-sama! It's an Extra","10298"
"The Silver Guardian II","35757"
"Drugstore in Another World: The Slow Life of a Cheat Pharmacist","40960"
"The Devil is a Part-Timer! 2","48413"
"86: Eighty-Six - Part II","48569"
"The Misfit of Demon King Academy 2","48417"
"The Misfit of Demon King Academy 2: Part II","48418"
"Princess Connect! Re: Dive Season 2","42670"
"Full-Time Magister II","36318"
"Full-Time Magister III","38528"
"Full-Time Magister V","48941"
"Blue Period.","46352"
"How a Realist Hero Rebuilt the Kingdom: Part II","49930"
"BOFURI: I Don’t Want to Get Hurt, so I’ll Max Out My Defense. 2","41514"
"The Case Study of Vanitas: Part II","49114"
"Full-Time Magister VI","49572"
"That Time I Got Reincarnated as a Slime Movie: Scarlet Bond","49877"
"Tsukimichi: Moonlit Fantasy 2","49889"
"Hybrid x Heart Magias Academy Ataraxia Specials","34447"
"Black Clover Movie: Sword of the Wizard King","48585"
"The Faraway Paladin 2nd Season","50664"
"New The Fruit of Evolution: Before I Knew It My Life Had It Made","51495"
"Sword Gai: The Animation","27783"
"Sword Gai: The Animation Part II","37655"
"Re:ZERO: Starting Life in Another World - The Frozen Bond","38414"
"My Hero Academia Movie 3: World Heroes' Mission","44200"
"Fire Force 3rd Season","51818"
"Full-Time Magister IV","40005"
"Yingxiong Zailin","40979"
"Arata the Legend","16518"
"That Time I Got Reincarnated as a Slime: Ramiris Saved","51309"
"Bungo Stray Dogs 4th Season","50330"
"Bastard!! Heavy Metal, Dark Fantasy","50953"
"Is It Wrong to Try to Pick Up Girls in a Dungeon? IV: Part II","53111"
"The Tale of the Outcasts","52274"
"Arifureta: From Commonplace to World's Strongest 3rd Season","52995"
"Attack on Titan The Final Season: The Final Chapters","51535"
"The Saint's Magic Power is Omnipotent 2nd Season","51215"
"Mushoku Tensei: Jobless Reincarnation 2nd Season","51179"
"Major Season 2","558"
"Major Season 4","3226"
"Major Season 1","627"
"Major Season 3","1842"
"Major Season 5","5028"
"Major Season 6","7655"
"Spriggan (2022)","39489"
"No Longer Human: In Another World","52367"
"Kuroko's Basketball: Last Game","31658"
"My Instant Death Ability Is Overpowered","53730"
"Bastard!! Heavy Metal, Dark Fantasy - Part II","51366"
"My Life as Inukai-san's Dog","51265"
"Hell's Paradise: Jigokuraku","46569"
"Bungo Stray Dogs 5th Season","54898"
"Bleach: Thousand-Year Blood War: Part II - The Separation","53998"
"The Devil is a Part-Timer!! (2023)","53200"
"The Duke of Death and His Maid 2nd Season","49858"
"The Eminence in Shadow 2nd Season","54595"
"Malevolent Spirits: Mononogatari - Part II","54883"
"Dr. Stone: New World - Part II","55644"
"Garo The Animation: Home","32415"
"Atelier Ryza: Ever Darkness & the Secret Hideout","54760"
"Spy Classroom 2nd Season","54947"
"Mushoku Tensei: Jobless Reincarnation 2nd Season - Part II","55888"
"Dead Mount Death Play: Part II","54743"
"The Ancient Magus' Bride Season 2: Part II","55742"
"Classroom of the Elite 3rd Season","51180"
"Kuro Gyaru ni Natta kara Shinyuu to Yattemita.","47591"
"Haikyuu!! Movie 1: Gomi Suteba no Kessen","52742"
"Hunter x Hunter: Jump Super Anime Tour 1998","10189"
"Gintama: Shirogane no Tamashii-hen 2","37491"
"The Irregular at Magic High School Movie: The Girl Who Summons the Stars","32900"
"That Time I Got Reincarnated as a Slime Season 2: Veldora's Journal","49318"
"That Time I Got Reincarnated as a Slime: Digression - Hinata Sakaguchi","45753"
"Armed Girl’s Machiavellism: Badump! A Pleasure Trip with All the Five Swords","35314"
"The Testament of Sister New Devil DEPARTURES: Maria's Secret Video","39480"
"Mob Psycho 100 II: The First Spirits and Such Company Trip - A Journey that Mends the Heart and Heals the Soul","39651"
"I’ve Been Killing Slimes for 300 Years and Maxed Out My Level 2nd Season","50738"
"Reborn to Master the Blade: From Hero-King to Extraordinary Squire ♀","50481"
"The Magical Revolution of the Reincarnated Princess and the Genius Young Lady","52736"
"The Aristocrat's Otherworldly Adventure: Serving Gods Who Go Too Far","52608"
"I Got a Cheat Skill in Another World and Became Unrivaled in The Real World, Too","52830"
"Ningen Fushin: Adventurers Who Don’t Believe in Humanity Will Save the World","49612"
"Chillin' in My 30s after Getting Fired from the Demon King's Army","52446"
"Villainess Level 99: I May Be the Hidden Boss but I'm Not the Demon Lord","54837"
"I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability","53516"
"Trapped in a Dating Sim: The World of Otome Games is Tough for Mobs 2nd Season","54000"
"As a Reincarnated Aristocrat, I’ll Use My Appraisal Skill to Rise in the World","55265"
"Dekisokonai to Yobareta Moto Eiyuu wa, Jikka Kara Tsuihousareta Node Suki Katte ni Ikiru Koto ni Shita","55717"
"Rekishi ni Nokoru Akujo ni Naru zo: Akuyaku Reijou ni naru hodo Ouji no Dekiai wa Kasoku suru you desu!","56228"
